Trained_Weights,Dataset,Network,Overlap,OverlapdMode,MACs_GMac,Params_M,Train_Time_h,Peak_Train_Mem_GB,Infer_Lat_ms,Infer_Lat_p95_ms,Peak_Infer_Mem_GB,Dice_Spl,Dice_Rkid,Dice_Lkid,Dice_Gall,Dice_Eso,Dice_Liver,Dice_Sto,Dice_Aorta,Dice_IVC,Dice_Veins,Dice_Pan,Dice_Rad,Dice_Lad,Mean_Dice,HD_Spl,HD_Rkid,HD_Lkid,HD_Gall,HD_Eso,HD_Liver,HD_Sto,HD_Aorta,HD_IVC,HD_Veins,HD_Pan,HD_Rad,HD_Lad,Mean_HD
/root/output/E0_task01_network_3DUXNET_fc48_96_192_384_roi96x96x96_vb1_cs4_overlap0.7_dsTrue_pretrain_False_lr_0.001,Task01_BrainTumour,3DUXNET,0.7,constant,587.33,53.059,2.05,3.26,40.8,40.9,1.85,0.8175,0.6048,0.8440,0.7555,6.9036,6.6340,3.7683,5.7686
/root/output/E1_task01_concat_network_3DUXNET_EffiDec3D_fc48_96_192_384_n_decoder_channels48_rf2_skip_aggregation_concatenation_roi96x96x96_vb1_cs4_overlap0.7_dsFalse_pretrain_False_lr_0.001,Task01_BrainTumour,3DUXNET_EffiDec3D,0.7,constant,54.90,3.205,1.12,0.86,8.3,8.4,0.25,0.8109,0.6090,0.8287,0.7495,5.9287,6.8120,3.5904,5.4437
